,FR-001,FR-003,FR-024,FR-025,FR-026,FR-027,FR-030,FR-039,FR-040,FR-051,FR-052,FR-053,FR-054,FR-060,FR-105,FR-110,FR-113,FR-115,FR-116,FR-118,FR-121,FR-125,FR-129,FR-132,FR-139,FR-142,FR-152,FR-156,FR-161,FR-162,FR-166,FR-169,FR-170,FR-173,FR-187,FR-191,FR-192,FR-193,FR-194,FR-195,FR-196,FR-198,FR-200,FR-202,FR-208,FR-211,FR-212,FR-213,FR-214,FR-215,FR-218,FR-221,FR-223,FR-229,FR-241,FR-249,FR-268,FR-275,FR-276,FR-281,FR-282,FR-293,FR-294,FR-298,FR-302,FR-305,FR-310,FR-312,FR-316,FR-328,FR-344,FR-349,FR-376,FR-382,FR-390,FR-393,FR-398,FR-399,FR-400,FR-404,FR-414,FR-419,FR-430,FR-449,FR-450,FR-451,FR-459,FR-460,FR-473,FR-474,FR-495,FR-496,FR-500,FR-503,FR-504,FR-505,FR-506,FR-507,FR-510,FR-539,FR-542,FR-548,FR-551,FR-552,FR-558,FR-568,FR-596,FR-606,FR-617,FR-626,FR-628,FR-643,FR-652,FR-654,FR-664,FR-666,FR-667,FR-672,FR-682,FR-684,FR-696,FR-716,FR-719,FR-721,FR-722,FR-723,FR-726,FR-728,FR-730,FR-734,FR-751,FR-759,FR-767,FR-768,FR-770,FR-772,FR-780,FR-783,FR-788,FR-790,FR-792,FR-812,FR-815,FR-817,FR-820,FR-823,FR-824,FR-825,FR-826,FR-827,FR-828,FR-829,FR-830,FR-835,FR-901,FR-902
OTU_147,0.0,0.67974,0.0,0.0,0.0,0.07475,0.70361,0.01642,0.04039,0.0,0.04104,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.04558,0.0,0.0,0.0,0.0,0.0,0.03906,0.01387,0.0,0.0,0.03904,0.0,0.0,0.0,0.10397,0.04043,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,2.09788,0.0093,0.01544,0.0,0.0,0.16158,0.14961,0.00611,0.0,0.0,0.21044,0.03467,0.0,0.0,0.08114,0.0,0.0,0.0,0.0,0.0,0.08929,0.0,0.0,0.0,0.0,0.34563,0.0,0.02352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826,0.03773,0.40092,0.65712,0.08001,0.17924,0.0,0.0,0.0,0.05642,0.0,0.09158,0.0,0.0,0.0,0.0,0.42485,0.0,0.0,0.0,0.0,0.0,0.09456,0.0,0.0,0.18485,0.0,0.0,0.01387,0.04808,0.00284,0.41579,0.0,0.0,0.00135,0.0,0.50114,0.0,0.00531,0.03892,0.0,0.0,0.03078,0.00914,0.0,0.0,0.0,0.0,0.0,0.00705,0.0,0.0,0.0,0.0,0.89104,0.0,0.0,0.0,0.0,0.0,0.0,0.02619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27406,0.19564,0.0,0.0,0.0,0.0,0.0
OTU_148,0.0,0.0,0.0,0.5737,0.00866,0.0,0.0,0.0,0.0,0.0,0.04013,0.57009,4.22102,0.0,0.00992,0.0,0.00011,0.0,0.0,0.0,0.0,0.24751,0.38636,0.0,0.00131,0.0,0.0,0.0,0.0,0.0,0.36697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52401,0.00016,0.0,0.01006,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.3498,0.0,2.00844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409,0.0569,0.0,0.0,0.0,0.00153,0.01033,0.0,0.0,0.0,0.46331,0.01516,0.0,0.0,0.0,0.00216,0.0,0.0,0.01478,0.0,0.0,0.74917,0.0,0.0,0.0,0.0,0.0,0.00056,0.06258,0.0,0.142,0.0,0.004,0.0,9e-05,0.0,0.0,0.0,0.01083,0.00054,0.0,0.0,0.0,0.00467,0.0,0.0,0.0,0.70271,0.22783,0.0,0.0,0.0,0.0,0.0,0.05591,0.0,0.24621,0.0,0.00188,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.00069,0.02203,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.00791,0.0,0.00092,0.0,0.0
OTU_149,0.36654,0.0,1.15825,0.5295,0.4138,0.64399,4.19511,1.02496,1.16615,0.93817,0.03741,0.20362,0.0,1.15478,1.0485,0.12891,0.7566,0.06131,4.53655,0.0,0.0,2.24454,0.13456,0.70999,0.56887,0.19549,0.0,0.24264,0.0,0.0,0.0,0.73928,0.0,0.18497,1.21826,0.0,1.17745,1.19695,0.0,0.0,2.3603,0.0,0.22635,0.58824,0.08066,0.0008,1.33054,0.79176,1.81337,0.0,0.51635,0.0,0.19058,0.19199,4.1628,0.65957,0.19833,2.19494,0.87857,0.0,1.06657,1.23162,0.18997,0.0,0.99572,0.21147,0.877,0.23084,0.0,0.46602,0.00758,0.29734,1.71567,2.15212,0.0,0.0,1.15597,0.00586,0.61343,0.0,0.16249,0.44211,0.27477,1.61678,0.0,2.02222,2.31699,1.72252,0.0,1.01346,0.34239,4.41467,0.0,1.96795,1.26087,0.39747,1.64098,4.01324,0.38869,2.68229,3.81889,0.61483,5.45546,0.3042,0.0,0.69904,0.0,0.0,0.03771,0.0358,0.08227,0.18064,0.18618,0.0,0.1393,1.95783,2.08727,2.75885,0.0,1.41013,0.58892,0.0,2.0485,0.00304,2.32571,0.33615,0.79457,0.02362,0.0,1.28726,0.3289,0.43031,0.20605,2.04197,0.35837,1.62766,2.94184,6.1292,4.31187,1.17718,1.87774,0.63946,1.38261,2.44996,0.0,1.27127,5.1785,0.0,0.59706,0.02613,2.01662,0.52358,0.0,0.2543,0.0,3.37896
OTU_150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_152,0.28129,3.9662,0.0,0.0,0.66893,0.0,0.0,7.627,0.0,0.0,1.11231,0.0,0.0,0.0,0.0,0.26582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35698,0.0,0.0,0.0,0.0,0.0,4.51987,0.0,0.12606,0.1911,0.0,0.13595,0.45579,0.0,0.90845,0.83862,0.0,0.0,0.21107,0.0,0.0,0.10269,0.0,0.0,0.0,0.0,1.30438,0.49391,0.0,0.28331,0.0,0.0,0.0,0.0,0.0,0.44929,0.0,0.0,0.01672,0.33312,0.0,0.0,0.71243,0.0,0.06008,0.0,0.29555,0.0,0.0,0.8468,0.50289,1.63433,0.0,0.08488,0.0,1.2126,0.0,0.0,0.0,0.0,3.94431,0.0,6.40281,0.0,0.00609,0.0,0.0365,0.0,0.0,2.6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76496,0.0,2.62889,0.66105,0.0,0.23235,0.03782,0.47771,0.0,0.08747,0.0,0.0,0.68601,0.0,3.78565,0.0,0.0,0.0,0.0,11.25725,0.0,0.64118,0.0,0.0,0.91241,0.0,0.0,0.0,12.54834,0.0,0.89837,0.0,0.0,0.0,0.0,0.0,0.0,0.08859,0.0,0.0,0.3492,0.0,0.0,0.0,0.0,3.034,0.02483,0.0,0.0,0.0,0.00182,0.0
OTU_153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.0,0.07292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18133,0.0,0.0,0.0,0.55289,0.43133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815,1.46119,0.0,0.0,0.0,0.00621,0.0,0.00467,0.00732,0.0,0.00774,0.0,0.0,0.0,0.0023,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00399,0.0,0.0,0.0,0.0,0.15176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779,0.0,0.0,0.0,0.0,0.0,0.38702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15245,0.52085,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17198,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_164,0.15224,0.0,0.31878,0.0,0.0,0.35814,0.0,0.26222,0.29208,0.45242,0.0,0.0,0.0,0.0,0.18168,0.0,0.0,0.0,0.11965,0.0,0.0,0.10958,0.0754,0.00209,0.0234,0.0,0.0,0.22669,0.0,0.0,0.0,0.33138,0.0,0.0,0.13392,0.0,0.0,0.31128,0.0,0.0,0.0,0.33997,0.0,0.09074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994,0.0,0.0,0.0,1.02688,0.03081,0.0,0.15051,0.0,0.0,0.0,0.25988,0.0,0.22123,0.0,0.0,0.40418,0.0,0.70903,0.0,0.09788,0.12179,0.23025,0.0,0.0,0.0,0.0,0.0,0.0,0.26155,0.11131,0.08776,0.10771,0.0,0.25994,0.01521,0.0,0.0,0.0,0.3031,0.0,0.0,0.06237,0.0,0.00679,0.16944,0.0,0.0,0.04804,0.0,0.17946,0.2833,0.0,0.0,0.0,0.0,0.0,0.00588,0.10195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12698,0.96064,0.23506,0.31678,0.0,0.0,0.0,0.0,0.04752,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.03814,0.002,0.0,0.9124,0.11994,0.08018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18494,0.0,0.0,0.0,0.0
OTU_165,0.22176,0.0,0.22489,0.0,0.0,1.53982,0.0,0.40303,0.23643,0.35466,0.0,0.29034,0.0,0.0,0.57555,0.0,0.0,0.0,0.21053,0.0,0.0,0.2019,0.28874,0.04552,0.06669,0.0,0.0,0.52589,0.0,0.0,0.0,0.91225,0.0,0.0,0.37544,0.0,0.0,0.53827,0.0,0.0,0.0,0.66909,0.00984,0.17864,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.15899,0.0,0.0,0.0,0.64515,0.05126,0.0,0.17581,0.0,0.0,0.0,0.57248,0.0,0.49073,0.0,0.0,0.53866,0.0,1.19869,0.00132,0.25863,0.20432,0.82838,0.0,0.0,0.0,0.0,0.0,0.0,0.53046,0.72791,0.30271,0.65769,0.0,1.14219,0.06607,0.0,0.0,0.0,1.49601,0.0,0.0,0.26003,0.0,0.06571,0.32989,0.0,0.0,0.08324,0.0,0.86281,0.8409,0.0,0.0,0.0,0.0,0.0,0.01304,0.58464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21566,1.68703,0.46228,0.8839,0.0,0.0,0.0,0.0,0.11935,0.0,0.0,0.0,0.0,0.0,0.0,0.07762,0.13875,0.0695,0.0,0.61501,0.24192,0.42356,0.0,0.57968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34227,0.0,0.0,0.0,0.0
OTU_166,0.00868,0.0,0.04463,0.0,0.0,0.19456,0.0,0.02954,0.09828,0.15644,0.0,1.69617,0.0,0.0,0.03249,0.0,0.0,0.0,0.04401,0.0,0.0,0.00179,0.01118,0.14966,0.00739,0.0,0.0,0.00171,0.0,0.0,0.0,0.0088,0.0,0.0,0.00997,0.0,0.0,0.02137,0.0,0.0,0.0,0.01269,0.0,0.01767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.16727,0.0,0.0,0.01357,0.0,0.0,0.0,0.00637,0.0,0.0161,0.0,0.0,0.04314,0.0,0.18177,0.0,0.00257,0.0262,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.01239,0.00632,0.02633,0.03298,0.0,0.04938,0.0,0.0,0.0,0.0,0.0595,0.0,0.0,0.00508,0.0,0.0,0.006,0.0,0.0,0.00269,0.0,0.01712,0.12566,0.0,0.0,0.0,0.0,0.0,0.0,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231,0.17102,0.04946,0.05792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00415,0.00784,0.0,0.0,0.09698,0.01732,0.01109,0.0,1.86215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334,0.0,0.0,0.0,0.0
